geotype,geoid,geoname,varname,x2021
county,28015,"Carroll County, Mississippi",co2limits,53.21
county,28017,"Chickasaw County, Mississippi",co2limits,61.24
county,28019,"Choctaw County, Mississippi",co2limits,42.17
county,28021,"Claiborne County, Mississippi",co2limits,69.24
county,28023,"Clarke County, Mississippi",co2limits,56.33
county,28025,"Clay County, Mississippi",co2limits,65.15
county,28027,"Coahoma County, Mississippi",co2limits,71.28
county,28029,"Copiah County, Mississippi",co2limits,61.86
county,28031,"Covington County, Mississippi",co2limits,56.41
county,28033,"DeSoto County, Mississippi",co2limits,57.56
county,28035,"Forrest County, Mississippi",co2limits,62.75
county,28037,"Franklin County, Mississippi",co2limits,56.09
county,28039,"George County, Mississippi",co2limits,53.84
county,28041,"Greene County, Mississippi",co2limits,54.31
county,28043,"Grenada County, Mississippi",co2limits,59.33
county,28045,"Hancock County, Mississippi",co2limits,49.81
county,28047,"Harrison County, Mississippi",co2limits,56.14
county,28049,"Hinds County, Mississippi",co2limits,69.18
county,28051,"Holmes County, Mississippi",co2limits,69.59
county,28053,"Humphreys County, Mississippi",co2limits,71.18
county,28055,"Issaquena County, Mississippi",co2limits,59.33
county,28057,"Itawamba County, Mississippi",co2limits,48.72
county,28059,"Jackson County, Mississippi",co2limits,52.68
county,28061,"Jasper County, Mississippi",co2limits,60.69
county,28063,"Jefferson County, Mississippi",co2limits,68.61
county,28065,"Jefferson Davis County, Mississippi",co2limits,62.59
county,28067,"Jones County, Mississippi",co2limits,53.35
county,28069,"Kemper County, Mississippi",co2limits,66.55
county,28071,"Lafayette County, Mississippi",co2limits,62.29
county,28073,"Lamar County, Mississippi",co2limits,53.42
county,28075,"Lauderdale County, Mississippi",co2limits,60.01
county,28077,"Lawrence County, Mississippi",co2limits,56.17
county,28079,"Leake County, Mississippi",co2limits,62.39
county,28081,"Lee County, Mississippi",co2limits,54.46
county,28083,"Leflore County, Mississippi",co2limits,67.71
county,28085,"Lincoln County, Mississippi",co2limits,52.98
county,28087,"Lowndes County, Mississippi",co2limits,60.36
county,28089,"Madison County, Mississippi",co2limits,61.11
county,28091,"Marion County, Mississippi",co2limits,55.64
county,28093,"Marshall County, Mississippi",co2limits,62.67
county,28095,"Monroe County, Mississippi",co2limits,55.13
county,28097,"Montgomery County, Mississippi",co2limits,58.4
county,28099,"Neshoba County, Mississippi",co2limits,57.34
county,28101,"Newton County, Mississippi",co2limits,56.86
county,28103,"Noxubee County, Mississippi",co2limits,69.74
county,28105,"Oktibbeha County, Mississippi",co2limits,63.63
county,28107,"Panola County, Mississippi",co2limits,59.46
county,28109,"Pearl River County, Mississippi",co2limits,52.96
county,28111,"Perry County, Mississippi",co2limits,51.58
county,28113,"Pike County, Mississippi",co2limits,62.52
county,28115,"Pontotoc County, Mississippi",co2limits,50.85
county,28117,"Prentiss County, Mississippi",co2limits,51.6
county,28119,"Quitman County, Mississippi",co2limits,68.31
county,28121,"Rankin County, Mississippi",co2limits,52.93
county,28123,"Scott County, Mississippi",co2limits,62.57
county,28125,"Sharkey County, Mississippi",co2limits,67.68
county,28127,"Simpson County, Mississippi",co2limits,55.07
county,28129,"Smith County, Mississippi",co2limits,50.78
county,28131,"Stone County, Mississippi",co2limits,55.48
county,28133,"Sunflower County, Mississippi",co2limits,69.82
county,28135,"Tallahatchie County, Mississippi",co2limits,66.58
county,28137,"Tate County, Mississippi",co2limits,54.26
county,28139,"Tippah County, Mississippi",co2limits,52.65
county,28141,"Tishomingo County, Mississippi",co2limits,46.26
county,28143,"Tunica County, Mississippi",co2limits,67.99
county,28145,"Union County, Mississippi",co2limits,49.21
county,28147,"Walthall County, Mississippi",co2limits,60.78
county,28149,"Warren County, Mississippi",co2limits,60.46
county,28151,"Washington County, Mississippi",co2limits,66.97
county,28153,"Wayne County, Mississippi",co2limits,59.39
county,28155,"Webster County, Mississippi",co2limits,48.85
county,28157,"Wilkinson County, Mississippi",co2limits,67.37
county,28159,"Winston County, Mississippi",co2limits,62.75
county,28161,"Yalobusha County, Mississippi",co2limits,57.08
county,28163,"Yazoo County, Mississippi",co2limits,65.84
county,29001,"Adair County, Missouri",co2limits,60.5
county,29003,"Andrew County, Missouri",co2limits,51.54
county,29005,"Atchison County, Missouri",co2limits,51.05
county,29007,"Audrain County, Missouri",co2limits,53.7
county,29009,"Barry County, Missouri",co2limits,54.09
county,29011,"Barton County, Missouri",co2limits,47.65
county,29013,"Bates County, Missouri",co2limits,55.26
county,29015,"Benton County, Missouri",co2limits,54.45
county,29017,"Bollinger County, Missouri",co2limits,54.19
county,29019,"Boone County, Missouri",co2limits,69.25
county,29021,"Buchanan County, Missouri",co2limits,58.09
county,29023,"Butler County, Missouri",co2limits,53.92
county,29025,"Caldwell County, Missouri",co2limits,51.75
county,29027,"Callaway County, Missouri",co2limits,53.84
county,29029,"Camden County, Missouri",co2limits,53.55
county,29031,"Cape Girardeau County, Missouri",co2limits,56.61
county,29033,"Carroll County, Missouri",co2limits,53.66
county,29035,"Carter County, Missouri",co2limits,53.96
county,29037,"Cass County, Missouri",co2limits,56.34
county,29039,"Cedar County, Missouri",co2limits,51.5
county,29041,"Chariton County, Missouri",co2limits,53.17
county,29043,"Christian County, Missouri",co2limits,52.43
county,29045,"Clark County, Missouri",co2limits,53.04
county,29047,"Clay County, Missouri",co2limits,63.2
county,29049,"Clinton County, Missouri",co2limits,54.18
county,29051,"Cole County, Missouri",co2limits,56.27
county,29053,"Cooper County, Missouri",co2limits,55.82
county,29055,"Crawford County, Missouri",co2limits,52.28
county,29057,"Dade County, Missouri",co2limits,51.48
county,29059,"Dallas County, Missouri",co2limits,52.74
county,29061,"Daviess County, Missouri",co2limits,55.27
county,29063,"DeKalb County, Missouri",co2limits,52.26
county,29065,"Dent County, Missouri",co2limits,49.26
county,29067,"Douglas County, Missouri",co2limits,49.9
county,29069,"Dunklin County, Missouri",co2limits,55.01
county,29071,"Franklin County, Missouri",co2limits,48.21
county,29073,"Gasconade County, Missouri",co2limits,52.2
county,29075,"Gentry County, Missouri",co2limits,54.18
county,29077,"Greene County, Missouri",co2limits,63.75
county,29079,"Grundy County, Missouri",co2limits,53.84
county,29081,"Harrison County, Missouri",co2limits,51.83
county,29083,"Henry County, Missouri",co2limits,48.17
county,29085,"Hickory County, Missouri",co2limits,52.82
county,29087,"Holt County, Missouri",co2limits,48.66
county,29089,"Howard County, Missouri",co2limits,56.91
county,29091,"Howell County, Missouri",co2limits,51.24
county,29093,"Iron County, Missouri",co2limits,52.82
county,29095,"Jackson County, Missouri",co2limits,67.09
county,29097,"Jasper County, Missouri",co2limits,54.17
county,29099,"Jefferson County, Missouri",co2limits,51.9
county,29101,"Johnson County, Missouri",co2limits,55.75
county,29103,"Knox County, Missouri",co2limits,52.93
county,29105,"Laclede County, Missouri",co2limits,49.44
county,29107,"Lafayette County, Missouri",co2limits,54.41
county,29109,"Lawrence County, Missouri",co2limits,53.77
county,29111,"Lewis County, Missouri",co2limits,54.12
county,29113,"Lincoln County, Missouri",co2limits,51.32
county,29115,"Linn County, Missouri",co2limits,53.26
county,29117,"Livingston County, Missouri",co2limits,53.94
county,29119,"McDonald County, Missouri",co2limits,51.26
county,29121,"Macon County, Missouri",co2limits,52.29
county,29123,"Madison County, Missouri",co2limits,52.9
county,29125,"Maries County, Missouri",co2limits,53.88
county,29127,"Marion County, Missouri",co2limits,53.14
county,29129,"Mercer County, Missouri",co2limits,51.73
county,29131,"Miller County, Missouri",co2limits,52.21
county,29133,"Mississippi County, Missouri",co2limits,56.52
county,29135,"Moniteau County, Missouri",co2limits,53.95
county,29137,"Monroe County, Missouri",co2limits,51.2
county,29139,"Montgomery County, Missouri",co2limits,51.98
county,29141,"Morgan County, Missouri",co2limits,56.99
county,29143,"New Madrid County, Missouri",co2limits,42.62
county,29145,"Newton County, Missouri",co2limits,52.51
county,29147,"Nodaway County, Missouri",co2limits,56.38
county,29149,"Oregon County, Missouri",co2limits,51.97
county,29151,"Osage County, Missouri",co2limits,48.51
county,29153,"Ozark County, Missouri",co2limits,53.13
county,29155,"Pemiscot County, Missouri",co2limits,53.0
county,29157,"Perry County, Missouri",co2limits,50.87
county,29159,"Pettis County, Missouri",co2limits,53.88
county,29161,"Phelps County, Missouri",co2limits,56.3
county,29163,"Pike County, Missouri",co2limits,50.56
county,29165,"Platte County, Missouri",co2limits,60.73
county,29167,"Polk County, Missouri",co2limits,54.89
county,29169,"Pulaski County, Missouri",co2limits,63.71
county,29171,"Putnam County, Missouri",co2limits,53.23
county,29173,"Ralls County, Missouri",co2limits,50.07
county,29175,"Randolph County, Missouri",co2limits,40.18
county,29177,"Ray County, Missouri",co2limits,53.46
county,29179,"Reynolds County, Missouri",co2limits,52.63
county,29181,"Ripley County, Missouri",co2limits,51.92
county,29183,"St. Charles County, Missouri",co2limits,55.44
county,29185,"St. Clair County, Missouri",co2limits,53.68
county,29186,"Ste. Genevieve County, Missouri",co2limits,55.28
county,29187,"St. Francois County, Missouri",co2limits,54.77
county,29189,"St. Louis County, Missouri",co2limits,68.66
county,29195,"Saline County, Missouri",co2limits,57.62
county,29197,"Schuyler County, Missouri",co2limits,49.34
county,29199,"Scotland County, Missouri",co2limits,56.69
county,29201,"Scott County, Missouri",co2limits,49.57
county,29203,"Shannon County, Missouri",co2limits,55.53
county,29205,"Shelby County, Missouri",co2limits,51.83
county,29207,"Stoddard County, Missouri",co2limits,50.21
county,29209,"Stone County, Missouri",co2limits,53.44
county,29211,"Sullivan County, Missouri",co2limits,58.78
county,29213,"Taney County, Missouri",co2limits,56.27
county,29215,"Texas County, Missouri",co2limits,50.92
county,29217,"Vernon County, Missouri",co2limits,55.62
county,29219,"Warren County, Missouri",co2limits,53.3
county,29221,"Washington County, Missouri",co2limits,50.96
county,29223,"Wayne County, Missouri",co2limits,53.1
county,29225,"Webster County, Missouri",co2limits,52.73
county,29227,"Worth County, Missouri",co2limits,54.2
county,29229,"Wright County, Missouri",co2limits,50.81
county,29510,"St. Louis city, Missouri",co2limits,74.3
county,30001,"Beaverhead County, Montana",co2limits,59.07
county,30003,"Big Horn County, Montana",co2limits,65.55
county,30005,"Blaine County, Montana",co2limits,65.61
county,30007,"Broadwater County, Montana",co2limits,52.09
county,30009,"Carbon County, Montana",co2limits,62.22
county,30011,"Carter County, Montana",co2limits,54.01
county,30013,"Cascade County, Montana",co2limits,59.5
county,30015,"Chouteau County, Montana",co2limits,63.08
county,30017,"Custer County, Montana",co2limits,56.69
county,30019,"Daniels County, Montana",co2limits,56.51
county,30021,"Dawson County, Montana",co2limits,53.81
county,30023,"Deer Lodge County, Montana",co2limits,65.61
county,30025,"Fallon County, Montana",co2limits,49.84
county,30027,"Fergus County, Montana",co2limits,58.88
county,30029,"Flathead County, Montana",co2limits,59.07
county,30031,"Gallatin County, Montana",co2limits,67.79
county,30033,"Garfield County, Montana",co2limits,51.5
county,30035,"Glacier County, Montana",co2limits,72.44
county,30037,"Golden Valley County, Montana",co2limits,56.32
county,30039,"Granite County, Montana",co2limits,62.11
county,30041,"Hill County, Montana",co2limits,62.8
county,30043,"Jefferson County, Montana",co2limits,58.75
county,30045,"Judith Basin County, Montana",co2limits,57.45
county,30047,"Lake County, Montana",co2limits,64.66
county,30049,"Lewis and Clark County, Montana",co2limits,64.78
county,30051,"Liberty County, Montana",co2limits,59.3
county,30053,"Lincoln County, Montana",co2limits,56.76
county,30055,"McCone County, Montana",co2limits,55.42
county,30057,"Madison County, Montana",co2limits,61.86
county,30059,"Meagher County, Montana",co2limits,60.24
county,30061,"Mineral County, Montana",co2limits,57.43
county,30063,"Missoula County, Montana",co2limits,71.06
county,30065,"Musselshell County, Montana",co2limits,54.5
county,30067,"Park County, Montana",co2limits,65.79
county,30069,"Petroleum County, Montana",co2limits,57.15
county,30071,"Phillips County, Montana",co2limits,56.35
county,30073,"Pondera County, Montana",co2limits,59.98
county,30075,"Powder River County, Montana",co2limits,54.88
county,30077,"Powell County, Montana",co2limits,57.34
county,30079,"Prairie County, Montana",co2limits,55.69
county,30081,"Ravalli County, Montana",co2limits,59.47
county,30083,"Richland County, Montana",co2limits,49.13
county,30085,"Roosevelt County, Montana",co2limits,64.69
county,30087,"Rosebud County, Montana",co2limits,46.35
county,30089,"Sanders County, Montana",co2limits,60.75
county,30091,"Sheridan County, Montana",co2limits,56.97
county,30093,"Silver Bow County, Montana",co2limits,65.35
county,30095,"Stillwater County, Montana",co2limits,57.41
county,30097,"Sweet Grass County, Montana",co2limits,58.44
county,30099,"Teton County, Montana",co2limits,60.48
county,30101,"Toole County, Montana",co2limits,57.45
county,30103,"Treasure County, Montana",co2limits,49.37
county,30105,"Valley County, Montana",co2limits,55.41
county,30107,"Wheatland County, Montana",co2limits,59.52
county,30109,"Wibaux County, Montana",co2limits,51.63
county,30111,"Yellowstone County, Montana",co2limits,59.4
county,31001,"Adams County, Nebraska",co2limits,54.24
county,31003,"Antelope County, Nebraska",co2limits,51.49
county,31005,"Arthur County, Nebraska",co2limits,54.29
county,31007,"Banner County, Nebraska",co2limits,54.38
county,31009,"Blaine County, Nebraska",co2limits,46.24
county,31011,"Boone County, Nebraska",co2limits,51.93
county,31013,"Box Butte County, Nebraska",co2limits,51.96
county,31015,"Boyd County, Nebraska",co2limits,54.46
county,31017,"Brown County, Nebraska",co2limits,50.67
county,31019,"Buffalo County, Nebraska",co2limits,54.62
county,31021,"Burt County, Nebraska",co2limits,53.94
county,31023,"Butler County, Nebraska",co2limits,52.37
county,31025,"Cass County, Nebraska",co2limits,54.41
county,31027,"Cedar County, Nebraska",co2limits,51.66
county,31029,"Chase County, Nebraska",co2limits,49.41
county,31031,"Cherry County, Nebraska",co2limits,56.74
county,31033,"Cheyenne County, Nebraska",co2limits,50.38
county,31035,"Clay County, Nebraska",co2limits,51.99
county,31037,"Colfax County, Nebraska",co2limits,58.52
county,31039,"Cuming County, Nebraska",co2limits,51.33
county,31041,"Custer County, Nebraska",co2limits,51.52
county,31043,"Dakota County, Nebraska",co2limits,57.83
county,31045,"Dawes County, Nebraska",co2limits,59.77
county,31047,"Dawson County, Nebraska",co2limits,57.61
county,31049,"Deuel County, Nebraska",co2limits,46.69
county,31051,"Dixon County, Nebraska",co2limits,53.39
county,31053,"Dodge County, Nebraska",co2limits,57.11
county,31055,"Douglas County, Nebraska",co2limits,66.4
county,31057,"Dundy County, Nebraska",co2limits,45.66
county,31059,"Fillmore County, Nebraska",co2limits,51.14
county,31061,"Franklin County, Nebraska",co2limits,50.95
county,31063,"Frontier County, Nebraska",co2limits,51.58
county,31065,"Furnas County, Nebraska",co2limits,51.24
county,31067,"Gage County, Nebraska",co2limits,56.51
county,31069,"Garden County, Nebraska",co2limits,51.92
county,31071,"Garfield County, Nebraska",co2limits,51.12
county,31073,"Gosper County, Nebraska",co2limits,53.57
county,31075,"Grant County, Nebraska",co2limits,47.09
county,31077,"Greeley County, Nebraska",co2limits,53.93
