geotype,geoid,geoname,varname,x2021,Cluster
county,41015,"Curry County, OR",co2limits,63.14,Cluster 2
county,41017,"Deschutes County, OR",co2limits,69.08,Cluster 2
county,41019,"Douglas County, OR",co2limits,56.68,Cluster 2
county,41021,"Gilliam County, OR",co2limits,45.57,Cluster 2
county,41023,"Grant County, OR",co2limits,54.35,Cluster 2
county,41025,"Harney County, OR",co2limits,57.16,Cluster 2
county,41027,"Hood River County, OR",co2limits,74.91,Cluster 2
county,41029,"Jackson County, OR",co2limits,64.6,Cluster 2
county,41031,"Jefferson County, OR",co2limits,63.87,Cluster 2
county,41033,"Josephine County, OR",co2limits,61.44,Cluster 2
county,41035,"Klamath County, OR",co2limits,55.8,Cluster 2
county,41037,"Lake County, OR",co2limits,56.25,Cluster 2
county,41039,"Lane County, OR",co2limits,71.19,Cluster 2
county,41041,"Lincoln County, OR",co2limits,69.83,Cluster 2
county,41043,"Linn County, OR",co2limits,58.81,Cluster 2
county,41045,"Malheur County, OR",co2limits,57.55,Cluster 2
county,41047,"Marion County, OR",co2limits,65.63,Cluster 2
county,41049,"Morrow County, OR",co2limits,44.89,Cluster 2
county,41051,"Multnomah County, OR",co2limits,76.12,Cluster 2
county,41053,"Polk County, OR",co2limits,65.04,Cluster 2
county,41055,"Sherman County, OR",co2limits,51.36,Cluster 2
county,41057,"Tillamook County, OR",co2limits,65.04,Cluster 2
county,41059,"Umatilla County, OR",co2limits,55.27,Cluster 2
county,41061,"Union County, OR",co2limits,58.1,Cluster 2
county,41063,"Wallowa County, OR",co2limits,60.21,Cluster 2
county,41065,"Wasco County, OR",co2limits,65.81,Cluster 2
county,41067,"Washington County, OR",co2limits,74.82,Cluster 2
county,41069,"Wheeler County, OR",co2limits,59.35,Cluster 2
county,41071,"Yamhill County, OR",co2limits,63.24,Cluster 2
county,42001,"Adams County, PA",co2limits,57.86,Cluster 1
county,42003,"Allegheny County, PA",co2limits,74.31,Cluster 1
county,42005,"Armstrong County, PA",co2limits,44.79,Cluster 1
county,42007,"Beaver County, PA",co2limits,56.06,Cluster 1
county,42009,"Bedford County, PA",co2limits,49.75,Cluster 1
county,42011,"Berks County, PA",co2limits,64.47,Cluster 1
county,42013,"Blair County, PA",co2limits,54.34,Cluster 1
county,42015,"Bradford County, PA",co2limits,59.02,Cluster 1
county,42017,"Bucks County, PA",co2limits,63.75,Cluster 1
county,42019,"Butler County, PA",co2limits,55.38,Cluster 1
county,42021,"Cambria County, PA",co2limits,55.08,Cluster 1
county,42023,"Cameron County, PA",co2limits,54.9,Cluster 1
county,42025,"Carbon County, PA",co2limits,45.32,Cluster 1
county,42027,"Centre County, PA",co2limits,67.68,Cluster 1
county,42029,"Chester County, PA",co2limits,68.51,Cluster 1
county,42031,"Clarion County, PA",co2limits,54.66,Cluster 1
county,42033,"Clearfield County, PA",co2limits,52.84,Cluster 1
county,42035,"Clinton County, PA",co2limits,57.62,Cluster 1
county,42037,"Columbia County, PA",co2limits,57.43,Cluster 1
county,42039,"Crawford County, PA",co2limits,59.72,Cluster 1
county,42041,"Cumberland County, PA",co2limits,62.49,Cluster 1
county,42043,"Dauphin County, PA",co2limits,69.02,Cluster 1
county,42045,"Delaware County, PA",co2limits,70.02,Cluster 1
county,42047,"Elk County, PA",co2limits,54.24,Cluster 1
county,42049,"Erie County, PA",co2limits,66.33,Cluster 1
county,42051,"Fayette County, PA",co2limits,57.68,Cluster 1
county,42053,"Forest County, PA",co2limits,57.19,Cluster 1
county,42055,"Franklin County, PA",co2limits,56.43,Cluster 1
county,42057,"Fulton County, PA",co2limits,50.78,Cluster 1
county,42059,"Greene County, PA",co2limits,43.86,Cluster 1
county,42061,"Huntingdon County, PA",co2limits,54.98,Cluster 1
county,42063,"Indiana County, PA",co2limits,54.23,Cluster 1
county,42065,"Jefferson County, PA",co2limits,50.17,Cluster 1
county,42067,"Juniata County, PA",co2limits,54.34,Cluster 1
county,42069,"Lackawanna County, PA",co2limits,65.66,Cluster 1
county,42071,"Lancaster County, PA",co2limits,63.38,Cluster 1
county,42073,"Lawrence County, PA",co2limits,56.23,Cluster 1
county,42075,"Lebanon County, PA",co2limits,60.44,Cluster 1
county,42077,"Lehigh County, PA",co2limits,66.97,Cluster 1
county,42079,"Luzerne County, PA",co2limits,61.31,Cluster 1
county,42081,"Lycoming County, PA",co2limits,57.69,Cluster 1
county,42083,"McKean County, PA",co2limits,55.84,Cluster 1
county,42085,"Mercer County, PA",co2limits,60.73,Cluster 1
county,42087,"Mifflin County, PA",co2limits,53.59,Cluster 1
county,42089,"Monroe County, PA",co2limits,65.64,Cluster 1
county,42091,"Montgomery County, PA",co2limits,71.67,Cluster 1
county,42093,"Montour County, PA",co2limits,49.66,Cluster 1
county,42095,"Northampton County, PA",co2limits,62.61,Cluster 1
county,42097,"Northumberland County, PA",co2limits,56.02,Cluster 1
county,42099,"Perry County, PA",co2limits,55.67,Cluster 1
county,42101,"Philadelphia County, PA",co2limits,79.26,Cluster 1
county,42103,"Pike County, PA",co2limits,62.57,Cluster 1
county,42105,"Potter County, PA",co2limits,52.52,Cluster 1
county,42107,"Schuylkill County, PA",co2limits,54.92,Cluster 1
county,42109,"Snyder County, PA",co2limits,56.59,Cluster 1
county,42111,"Somerset County, PA",co2limits,54.79,Cluster 1
county,42113,"Sullivan County, PA",co2limits,57.03,Cluster 1
county,42115,"Susquehanna County, PA",co2limits,56.41,Cluster 1
county,42117,"Tioga County, PA",co2limits,54.91,Cluster 1
county,42119,"Union County, PA",co2limits,63.34,Cluster 1
county,42121,"Venango County, PA",co2limits,56.5,Cluster 1
county,42123,"Warren County, PA",co2limits,56.91,Cluster 1
county,42125,"Washington County, PA",co2limits,59.51,Cluster 1
county,42127,"Wayne County, PA",co2limits,57.56,Cluster 1
county,42129,"Westmoreland County, PA",co2limits,56.04,Cluster 1
county,42131,"Wyoming County, PA",co2limits,55.75,Cluster 1
county,42133,"York County, PA",co2limits,63.31,Cluster 1
county,44001,"Bristol County, RI",co2limits,68.72,Cluster 1
county,44003,"Kent County, RI",co2limits,64.62,Cluster 1
county,44005,"Newport County, RI",co2limits,70.59,Cluster 1
county,44007,"Providence County, RI",co2limits,71.91,Cluster 1
county,44009,"Washington County, RI",co2limits,67.43,Cluster 1
county,45001,"Abbeville County, SC",co2limits,58.9,Cluster 1
county,45003,"Aiken County, SC",co2limits,57.81,Cluster 1
county,45005,"Allendale County, SC",co2limits,68.98,Cluster 1
county,45007,"Anderson County, SC",co2limits,54.52,Cluster 1
county,45009,"Bamberg County, SC",co2limits,68.12,Cluster 1
county,45011,"Barnwell County, SC",co2limits,60.14,Cluster 1
county,45013,"Beaufort County, SC",co2limits,65.34,Cluster 1
county,45015,"Berkeley County, SC",co2limits,58.08,Cluster 1
county,45017,"Calhoun County, SC",co2limits,59.89,Cluster 1
county,45019,"Charleston County, SC",co2limits,69.85,Cluster 1
county,45021,"Cherokee County, SC",co2limits,54.44,Cluster 1
county,45023,"Chester County, SC",co2limits,61.35,Cluster 1
county,45025,"Chesterfield County, SC",co2limits,59.68,Cluster 1
county,45027,"Clarendon County, SC",co2limits,64.58,Cluster 1
county,45029,"Colleton County, SC",co2limits,61.31,Cluster 1
county,45031,"Darlington County, SC",co2limits,61.47,Cluster 1
county,45033,"Dillon County, SC",co2limits,65.74,Cluster 1
county,45035,"Dorchester County, SC",co2limits,60.35,Cluster 1
county,45037,"Edgefield County, SC",co2limits,59.97,Cluster 1
county,45039,"Fairfield County, SC",co2limits,65.9,Cluster 1
county,45041,"Florence County, SC",co2limits,62.16,Cluster 1
county,45043,"Georgetown County, SC",co2limits,59.89,Cluster 1
county,45045,"Greenville County, SC",co2limits,60.66,Cluster 1
county,45047,"Greenwood County, SC",co2limits,59.93,Cluster 1
county,45049,"Hampton County, SC",co2limits,66.24,Cluster 1
county,45051,"Horry County, SC",co2limits,60.01,Cluster 1
county,45053,"Jasper County, SC",co2limits,63.35,Cluster 1
county,45055,"Kershaw County, SC",co2limits,58.52,Cluster 1
county,45057,"Lancaster County, SC",co2limits,60.51,Cluster 1
county,45059,"Laurens County, SC",co2limits,58.4,Cluster 1
county,45061,"Lee County, SC",co2limits,67.03,Cluster 1
county,45063,"Lexington County, SC",co2limits,58.02,Cluster 1
county,45065,"McCormick County, SC",co2limits,61.14,Cluster 1
county,45067,"Marion County, SC",co2limits,68.51,Cluster 1
county,45069,"Marlboro County, SC",co2limits,64.19,Cluster 1
county,45071,"Newberry County, SC",co2limits,57.61,Cluster 1
county,45073,"Oconee County, SC",co2limits,56.35,Cluster 1
county,45075,"Orangeburg County, SC",co2limits,68.59,Cluster 1
county,45077,"Pickens County, SC",co2limits,54.26,Cluster 1
county,45079,"Richland County, SC",co2limits,72.41,Cluster 1
county,45081,"Saluda County, SC",co2limits,58.79,Cluster 1
county,45083,"Spartanburg County, SC",co2limits,58.22,Cluster 1
county,45085,"Sumter County, SC",co2limits,65.3,Cluster 1
county,45087,"Union County, SC",co2limits,58.51,Cluster 1
county,45089,"Williamsburg County, SC",co2limits,67.49,Cluster 1
county,45091,"York County, SC",co2limits,61.76,Cluster 1
county,46003,"Aurora County, SD",co2limits,57.93,Cluster 2
county,46005,"Beadle County, SD",co2limits,58.06,Cluster 2
county,46007,"Bennett County, SD",co2limits,63.5,Cluster 2
county,46009,"Bon Homme County, SD",co2limits,58.78,Cluster 2
county,46011,"Brookings County, SD",co2limits,62.7,Cluster 2
county,46013,"Brown County, SD",co2limits,60.94,Cluster 2
county,46015,"Brule County, SD",co2limits,61.62,Cluster 2
county,46017,"Buffalo County, SD",co2limits,72.74,Cluster 2
county,46019,"Butte County, SD",co2limits,57.71,Cluster 2
county,46021,"Campbell County, SD",co2limits,55.18,Cluster 2
county,46023,"Charles Mix County, SD",co2limits,59.75,Cluster 2
county,46025,"Clark County, SD",co2limits,60.08,Cluster 2
county,46027,"Clay County, SD",co2limits,70.66,Cluster 2
county,46029,"Codington County, SD",co2limits,56.05,Cluster 2
county,46031,"Corson County, SD",co2limits,69.76,Cluster 2
county,46033,"Custer County, SD",co2limits,59.5,Cluster 2
county,46035,"Davison County, SD",co2limits,56.47,Cluster 2
county,46037,"Day County, SD",co2limits,61.9,Cluster 2
county,46039,"Deuel County, SD",co2limits,57.73,Cluster 2
county,46041,"Dewey County, SD",co2limits,69.82,Cluster 2
county,46043,"Douglas County, SD",co2limits,53.77,Cluster 2
county,46045,"Edmunds County, SD",co2limits,57.28,Cluster 2
county,46047,"Fall River County, SD",co2limits,59.94,Cluster 2
county,46049,"Faulk County, SD",co2limits,57.75,Cluster 2
county,46051,"Grant County, SD",co2limits,45.67,Cluster 2
county,46053,"Gregory County, SD",co2limits,53.92,Cluster 2
county,46055,"Haakon County, SD",co2limits,50.36,Cluster 2
county,46057,"Hamlin County, SD",co2limits,56.68,Cluster 2
county,46059,"Hand County, SD",co2limits,55.55,Cluster 2
county,46061,"Hanson County, SD",co2limits,54.36,Cluster 2
county,46063,"Harding County, SD",co2limits,54.33,Cluster 2
county,46065,"Hughes County, SD",co2limits,58.51,Cluster 2
county,46067,"Hutchinson County, SD",co2limits,55.89,Cluster 2
county,46069,"Hyde County, SD",co2limits,57.81,Cluster 2
county,46071,"Jackson County, SD",co2limits,63.54,Cluster 2
county,46073,"Jerauld County, SD",co2limits,60.08,Cluster 2
county,46075,"Jones County, SD",co2limits,54.5,Cluster 2
county,46077,"Kingsbury County, SD",co2limits,58.99,Cluster 2
county,46079,"Lake County, SD",co2limits,60.3,Cluster 2
county,46081,"Lawrence County, SD",co2limits,61.23,Cluster 2
county,46083,"Lincoln County, SD",co2limits,58.76,Cluster 2
county,46085,"Lyman County, SD",co2limits,61.35,Cluster 2
county,46087,"McCook County, SD",co2limits,58.26,Cluster 2
county,46089,"McPherson County, SD",co2limits,56.49,Cluster 2
county,46091,"Marshall County, SD",co2limits,61.88,Cluster 2
county,46093,"Meade County, SD",co2limits,56.79,Cluster 2
county,46095,"Mellette County, SD",co2limits,63.49,Cluster 2
county,46097,"Miner County, SD",co2limits,59.39,Cluster 2
county,46099,"Minnehaha County, SD",co2limits,64.73,Cluster 2
county,46101,"Moody County, SD",co2limits,61.98,Cluster 2
county,46102,"Oglala Lakota County, SD",co2limits,75.64,Cluster 2
county,46103,"Pennington County, SD",co2limits,57.22,Cluster 2
county,46105,"Perkins County, SD",co2limits,57.7,Cluster 2
county,46107,"Potter County, SD",co2limits,53.33,Cluster 2
county,46109,"Roberts County, SD",co2limits,63.19,Cluster 2
county,46111,"Sanborn County, SD",co2limits,57.06,Cluster 2
county,46113,"Oglala Lakota County, SD",co2limits,,Cluster 2
county,46113,"Shannon County, SD",co2limits,,Cluster 2
county,46115,"Spink County, SD",co2limits,59.44,Cluster 2
county,46117,"Stanley County, SD",co2limits,56.25,Cluster 2
county,46119,"Sully County, SD",co2limits,55.07,Cluster 2
county,46121,"Todd County, SD",co2limits,69.64,Cluster 2
county,46123,"Tripp County, SD",co2limits,52.24,Cluster 2
county,46125,"Turner County, SD",co2limits,57.49,Cluster 2
county,46127,"Union County, SD",co2limits,56.9,Cluster 2
county,46129,"Walworth County, SD",co2limits,55.38,Cluster 2
county,46135,"Yankton County, SD",co2limits,59.58,Cluster 2
county,46137,"Ziebach County, SD",co2limits,72.7,Cluster 2
county,47001,"Anderson County, TN",co2limits,54.04,Cluster 1
county,47003,"Bedford County, TN",co2limits,55.64,Cluster 1
county,47005,"Benton County, TN",co2limits,41.56,Cluster 1
county,47007,"Bledsoe County, TN",co2limits,53.46,Cluster 1
county,47009,"Blount County, TN",co2limits,52.46,Cluster 1
county,47011,"Bradley County, TN",co2limits,51.84,Cluster 1
county,47013,"Campbell County, TN",co2limits,49.99,Cluster 1
county,47015,"Cannon County, TN",co2limits,49.7,Cluster 1
county,47017,"Carroll County, TN",co2limits,50.7,Cluster 1
county,47019,"Carter County, TN",co2limits,51.31,Cluster 1
county,47021,"Cheatham County, TN",co2limits,55.21,Cluster 1
county,47023,"Chester County, TN",co2limits,50.58,Cluster 1
county,47025,"Claiborne County, TN",co2limits,49.0,Cluster 1
county,47027,"Clay County, TN",co2limits,51.97,Cluster 1
county,47029,"Cocke County, TN",co2limits,50.38,Cluster 1
county,47031,"Coffee County, TN",co2limits,53.36,Cluster 1
county,47033,"Crockett County, TN",co2limits,50.63,Cluster 1
county,47035,"Cumberland County, TN",co2limits,52.88,Cluster 1
county,47037,"Davidson County, TN",co2limits,70.04,Cluster 1
county,47039,"Decatur County, TN",co2limits,51.02,Cluster 1
county,47041,"DeKalb County, TN",co2limits,53.33,Cluster 1
county,47043,"Dickson County, TN",co2limits,53.26,Cluster 1
county,47045,"Dyer County, TN",co2limits,51.02,Cluster 1
county,47047,"Fayette County, TN",co2limits,55.33,Cluster 1
county,47049,"Fentress County, TN",co2limits,50.17,Cluster 1
county,47051,"Franklin County, TN",co2limits,54.01,Cluster 1
county,47053,"Gibson County, TN",co2limits,52.44,Cluster 1
county,47055,"Giles County, TN",co2limits,53.88,Cluster 1
county,47057,"Grainger County, TN",co2limits,51.51,Cluster 1
county,47059,"Greene County, TN",co2limits,49.23,Cluster 1
county,47061,"Grundy County, TN",co2limits,52.08,Cluster 1
county,47063,"Hamblen County, TN",co2limits,51.65,Cluster 1
county,47065,"Hamilton County, TN",co2limits,61.5,Cluster 1
county,47067,"Hancock County, TN",co2limits,49.55,Cluster 1
county,47069,"Hardeman County, TN",co2limits,59.7,Cluster 1
county,47071,"Hardin County, TN",co2limits,50.2,Cluster 1
county,47073,"Hawkins County, TN",co2limits,44.55,Cluster 1
county,47075,"Haywood County, TN",co2limits,60.85,Cluster 1
county,47077,"Henderson County, TN",co2limits,49.51,Cluster 1
county,47079,"Henry County, TN",co2limits,52.43,Cluster 1
county,47081,"Hickman County, TN",co2limits,53.82,Cluster 1
county,47083,"Houston County, TN",co2limits,54.53,Cluster 1
county,47085,"Humphreys County, TN",co2limits,42.95,Cluster 1
county,47087,"Jackson County, TN",co2limits,51.37,Cluster 1
county,47089,"Jefferson County, TN",co2limits,54.84,Cluster 1
county,47091,"Johnson County, TN",co2limits,50.23,Cluster 1
county,47093,"Knox County, TN",co2limits,62.26,Cluster 1
county,47095,"Lake County, TN",co2limits,54.25,Cluster 1
county,47097,"Lauderdale County, TN",co2limits,56.51,Cluster 1
county,47099,"Lawrence County, TN",co2limits,51.28,Cluster 1
county,47101,"Lewis County, TN",co2limits,51.86,Cluster 1
county,47103,"Lincoln County, TN",co2limits,50.85,Cluster 1
county,47105,"Loudon County, TN",co2limits,52.07,Cluster 1
county,47107,"McMinn County, TN",co2limits,49.83,Cluster 1
county,47109,"McNairy County, TN",co2limits,49.03,Cluster 1
county,47111,"Macon County, TN",co2limits,49.36,Cluster 1
county,47113,"Madison County, TN",co2limits,59.58,Cluster 1
county,47115,"Marion County, TN",co2limits,51.95,Cluster 1
county,47117,"Marshall County, TN",co2limits,50.7,Cluster 1
county,47119,"Maury County, TN",co2limits,55.77,Cluster 1
county,47121,"Meigs County, TN",co2limits,49.96,Cluster 1
county,47123,"Monroe County, TN",co2limits,50.18,Cluster 1
county,47125,"Montgomery County, TN",co2limits,60.74,Cluster 1
county,47127,"Moore County, TN",co2limits,47.44,Cluster 1
county,47129,"Morgan County, TN",co2limits,49.41,Cluster 1
county,47131,"Obion County, TN",co2limits,50.52,Cluster 1
county,47133,"Overton County, TN",co2limits,50.21,Cluster 1
county,47135,"Perry County, TN",co2limits,52.06,Cluster 1
county,47137,"Pickett County, TN",co2limits,52.06,Cluster 1
county,47139,"Polk County, TN",co2limits,51.11,Cluster 1
county,47141,"Putnam County, TN",co2limits,55.89,Cluster 1
county,47143,"Rhea County, TN",co2limits,50.82,Cluster 1
county,47145,"Roane County, TN",co2limits,49.06,Cluster 1
county,47147,"Robertson County, TN",co2limits,54.24,Cluster 1
county,47149,"Rutherford County, TN",co2limits,59.33,Cluster 1
county,47151,"Scott County, TN",co2limits,47.22,Cluster 1
county,47153,"Sequatchie County, TN",co2limits,52.33,Cluster 1
county,47155,"Sevier County, TN",co2limits,56.14,Cluster 1
county,47157,"Shelby County, TN",co2limits,67.7,Cluster 1
county,47159,"Smith County, TN",co2limits,50.47,Cluster 1
county,47161,"Stewart County, TN",co2limits,38.7,Cluster 1
county,47163,"Sullivan County, TN",co2limits,50.1,Cluster 1
county,47165,"Sumner County, TN",co2limits,56.72,Cluster 1
county,47167,"Tipton County, TN",co2limits,52.83,Cluster 1
county,47169,"Trousdale County, TN",co2limits,56.2,Cluster 1
county,47171,"Unicoi County, TN",co2limits,52.69,Cluster 1
county,47173,"Union County, TN",co2limits,49.82,Cluster 1
county,47175,"Van Buren County, TN",co2limits,51.45,Cluster 1
